wd_id,osm_relid,latlong_wgs84,ibge_id,name
31205768,,Point(-52.97639 -33.14389),,Pista Plá e Silva Airfield
31205770,,Point(-57.40417 -6.13361),,Pista São Jorge Airfield
31205772,,Point(-56.42778 -6.15806),,Pista Sol Nascente Airfield
31205774,,Point(-55.27944 -13.79722),,Poletto Airfield
31205775,,Point(-45.99806 -20.63833),,Ponta do Sol Airfield
31205777,,Point(-48.01167 -21.03278),,Pontal Airfield
31205779,,Point(-60.78778 4.64806),,Ponto Geral Airfield
31205781,,Point(-57.92528 -21.49361),,Porto Conceição Airfield
31205782,,Point(-57.37389 -6.10556),,Porto Rico Airfield
31205786,,Point(-72.74528 -8.27167),,Porto Walter Airfield
31205788,,Point(-56.28028 -16.58806),,Posto de Proteção Ambiental Espírito Santo Airfield
31205791,,Point(-56.02917 -16.70639),,Posto de Proteção Ambiental Santa Maria Airfield
31205792,,Point(-56.37 -16.74611),,Posto de Proteção Ambiental São Joaquim Airfield
31205794,,Point(-56.1775 -16.68917),,Posto de Proteção Ambiental São Luis Airfield
31205795,,Point(-52.12917 -23.28889),,Pousada das Águias Airfield
31205797,,Point(-60.95556 -8.495),,Pousada do Rio Roosevelt Airfield
31205800,,Point(-56.59194 -9.05861),,Pousada Thaimaçu Airfield
31205801,,Point(-60.58778 2.78361),,Pouso da Águia Airfield
31205802,,Point(-49.57833 -27.86333),,Pouso na Serra Airfield
31205806,,Point(-36.29222 -10.1225),,Povoado de Camaçari Airfield
31205808,,Point(-52.15389 -12.61583),,Primavera Airfield
31205810,,Point(-35.1725 -7.24611),,Professora Francisca Cardoso Airfield
31205813,,Point(-43.95861 -17.29361),,Professor Maurício Joppert Airfield
31205814,,Point(-44.66833 -11.40806),,Projeto Brasil I Airfield
31205815,,Point(-48.10056 -18.97389),,Quatro Ventos Airfield
31205818,,Point(-69.83389 1.09139),,Querari Airfield
31205819,,Point(-65.22861 -10.82583),,Rancho Maria e Tereza Airfield
31205820,,Point(-49.83139 -27.19194),,Rancho Sumidor Airfield
31205824,,Point(-60.09028 3.81),,Raposa Airfield
31205826,,Point(-51.87556 -23.245),,Recanto das Águias Airfield
31205828,,Point(-37.59694 -7.76472),,Recanto dos Mouras Airfield
31205830,,Point(-55.54361 -22.67611),,Recreio Airfield
31205831,,Point(-45.845 -4.78417),,Renascer Airfield
31205832,,Point(-47.90167 -21.43056),,Represa Fazenda Capão da Cruz Airfield
31205834,,Point(-57.55167 -17.83083),,Reserva Acurizal Airfield
31205836,,Point(-56.70361 -19.83556),,Retiro Piúva Airfield
31205837,,Point(-56.9975 -17.8925),,Retiro Santo Antônio da Fazenda Triunfo Airfield
31205839,,Point(-52.51556 -22.57278),,Rio Alegre Airfield
31205842,,Point(-51.37 -21.31528),,Rio Vermelho Açúcar e Álcool Airfield
31205844,,Point(-47.33417 -22.78139),,Rodrigues Airfield
31205847,,Point(-54.58778 -19.42917),,Rosada Airfield
31205849,,Point(-50.24333 -21.09111),,Rosana Camargo Airfield
31205850,,Point(-43.51861 -12.6475),,Rural Verde Airfield
31205851,,Point(-49.98583 -22.48139),,Saint-Exupéry Airfield
31205853,,Point(-60.95167 4.41194),,Samã I Airfield
31205856,,Point(-55.68222 -12.50917),,Santa Anastácia I Airfield
31205857,,Point(-48.17111 -21.33361),,Santa Cândida Airfield
31205861,,Point(-50.98472 -20.88194),,Santa Cecília Airfield
31205862,,Point(-49.13583 -15.34306),,Santa Cecília Airfield
31205865,,Point(-61.34028 4.13639),,Santa Inês Airfield
31205866,,Point(-60.8625 4.47),,Santa Isabel Airfield
31205867,,Point(-60.25694 4.2875),,Santa Liberdade Airfield
31205869,,Point(-46.65694 -14.80333),,Santa Maria Airfield
31205871,,Point(-52.82417 -11.16472),,Santa Maria Airfield
31205872,,Point(-56.39306 -17.13),,Santa Maria Airfield
31205874,,Point(-60.13778 4.17028),,Santa Maria de Normandia Airfield
31205877,,Point(-48.71194 -19.64194),,Santa Marta Airfield
31205879,,Point(-50.65167 -8.54139),,Santa Marta I Airfield
31205881,,Point(-47.72194 -12.06556),,Santa Mônica Airfield
31205883,,Point(-60.18139 4.43),,Santa Rita Airfield
31205885,,Point(-61.1575 4.24472),,Santa Rosa Airfield
31205886,,Point(-70.48278 -9.44639),,Santa Rosa do Purus Airfield
31205888,,Point(-56.05611 -19.37722),,Santa Terezinha Airfield
31205890,,Point(-51.96083 -28.05222),,Santa Terezinha Airfield
31205892,,Point(-54.955 -16.98167),,Santo Antônio das Furnas Airfield
31205896,,Point(-60.18139 4.58972),,Santo Antônio do Pão Airfield
31205898,,Point(-69.30056 0.39972),,Santo Atanázio Airfield
31205900,,Point(-51.54389 -21.14306),,Santo Expedito Airfield
31205903,,Point(-57.01444 -19.47861),,São Bento Airfield
31205904,,Point(-56.56944 -21.25389),,São Geraldo Airfield
31205906,,Point(-46.10417 -19.3475),,São Gotardo Airfield
31205908,,Point(-41.04722 -21.64972),,São João da Barra Airfield
31205910,,Point(-54.73222 -2.57444),,São José Airfield
31205911,,Point(-60.49361 4.33389),,São Luiz Cotingo Airfield
31205915,,Point(-60.99056 4.49028),,São Miguel Cachoeirinha Airfield
31205918,,Point(-44.72833 -20.07583),,São Pedro Airfield
31205920,,Point(-60.73972 4.57417),,SAPAN Airfield
31205921,,Point(-52.20861 -13.54083),,Satélite Aviação Agrícola Ltda Airfield
31205923,,Point(-62.57972 3.86389),,SAUBA Airfield
31205924,,Point(-60.43556 4.98972),,Sauparú Airfield
31205925,,Point(-62.50722 -10.44139),,Savana Airfield
31205928,,Point(-60.00444 4.21194),,SAWI Airfield
31205929,,Point(-41.95667 -14.92417),,Sebastião José Pereira Airfield
31205931,,Point(-54.06444 -16.84861),,Sementes Petrovina Airfield
31205934,,Point(-36.29278 -9.89722),,Senador Teotônio Vilela Airfield
31205937,,Point(-55.79417 -6.31806),,Serabi Airfield
31205938,,Point(-51.64417 -24.26361),,Sérgio Bonifácio Airfield
31205939,,Point(-51.14944 0.04028),,Sérgio Miranda Airfield
31205941,,Point(-59.68472 -14.83194),,Serra da Borda Airfield
31205942,,Point(-51.21083 -15.5675),,Serra da Pintura Airfield
31205944,,Point(-43.74639 -19.39861),,Serra do Cipó Airfield
31205946,,Point(-60.47528 4.9425),,Serra do Sol Airfield
31205947,,Point(-46.1625 -12.86333),,Sete Povos Airfield
31205952,,Point(-35.24306 -6.01833),,Severino Lopes Airfield
31205954,,Point(-39.06861 -11.155),,Sidel Airfield
31205956,,Point(-51.90722 0.84972),,Silvestre Airfield
31205957,,Point(-45.33556 -18.70556),,Sílvio Gonçalves de Mello Airfield
31205959,,Point(-45.29333 -18.30972),,Simão Sarkis Simão Airfield
31205960,,Point(-47.38917 -4.86917),,Simasa Airfield
31205962,,Point(-47.54472 -4.56472),,Sitio Cajuapara Airfield
31205964,,Point(-47.51639 -3.73917),,Sítio Gurupi Airfield
31205965,,Point(-48.30972 -23.14556),,Sítio Limoeiro Airfield
31205968,,Point(-54.47306 -20.49111),,Sítio Pouso do Aviador Airfield
31205971,,Point(-53.64 -26.18194),,Sítio Primavera Airfield
31205973,,Point(-50.61556 -21.47333),,Sítio Santa Helena Airfield
31205974,,Point(-48.54389 -21.79778),,Sítio São José Airfield
31205976,,Point(-52.79222 -24.2625),,Sítio São Luiz Airfield
31205977,,Point(-40.82472 -9.46028),,Sobradinho Airfield
31205979,,Point(-60.17694 4.47),,Socó Airfield
31205983,,Point(-56.04889 -13.32333),,SOLAG - Sol e Lua Aviação Agrícola Airfield
31205986,,Point(-50.55667 -30.69194),,Solidão Airfield
31205989,,Point(-54.73833 -13.72528),,Sopave Norte Airfield
31205991,,Point(-53.3525 -21.24139),,Sossego Airfield
31205992,,Point(-58.44056 -16.11083),,Soteco Airfield
31205994,,Point(-46.26528 -12.68083),,Stracci Airfield
31205996,,Point(-60.85833 4.57528),,Suapí Airfield
31205997,,Point(-56.30278 -14.50722),,Suinobras Airfield
31205999,,Point(-48.69611 -28.17944),,Sunset Airfield
31206001,,Point(-50.73972 -29.32389),,Sunset Airfield Airfield
31206002,,Point(-53.69278 -20.47278),,Tamanduá Bandeira - MC Airfield
31206005,,Point(-42.72139 -5.1625),,Tambori Airfield
31206007,,Point(-56.50222 -12.72306),,Tapurah Airfield
31206010,,Point(-68.54556 0.12472),,Taraquá Airfield
31206011,,Point(-55.54 -11.78306),,Tasi Airfield
31206013,,Point(-43.37694 -22.98361),,Ten. Brig. Ar Waldir de Vasconcelos Airfield
31206017,,Point(-52.68667 -18.74833),,Tenoar Airfield
31206018,,Point(-45.86444 -20.7225),,Terramare Airfield
31206020,,Point(-39.10806 -16.54139),,Terravista Airfield
31206022,,Point(-60.11667 4.41333),,TICOÇA Airfield
31206025,,Point(-48.79417 -21.62361),,Tom Aviação Agrícola Ltda. Airfield
31206027,,Point(-39.23583 -16.58556),,Trancoso Rio Frade Airfield
31206030,,Point(-45.11333 -18.76278),,Tranquilo Testolin Airfield
31206031,,Point(-47.07111 -23.18972),,Três Marias Airfield
31206032,,Point(-42.05111 -22.5125),,Trimonte Airfield
31206034,,Point(-63.98694 3.76389),,Tucuxim Airfield
31206035,,Point(-69.20056 1.21639),,Uapui-Cachoeira Airfield
31206039,,Point(-60.80222 4.50167),,Ubarú Airfield
31206040,,Point(-49.15472 -25.47778),,Ultraleve Clube de Curitiba Airfield
31206043,,Point(-62.23028 3.14611),,Uraricoera Airfield
31206048,,Point(-51.02528 -21.48222),,Usina Branco Peres Airfield
31206049,,Point(-50.86806 -21.91111),,Usina Califórnia Airfield
31206050,,Point(-48.84611 -21.12944),,Usina Catanduva Airfield
31206052,,Point(-61.17667 -12.26194),,Usina César Filho Airfield
31206053,,Point(-48.18194 -20.27694),,Usina Colorado Airfield
31206055,,Point(-36.18778 -10.09333),,Usina Coruripe Airfield
31206057,,Point(-49.91528 -21.09528),,Usina de José Bonifácio Airfield
31206059,,Point(-47.77833 -19.94083),,Usina Delta I Airfield
31206062,,Point(-50.12972 -20.86944),,Usina de Monções Airfield
31206064,,Point(-36.2225 -9.80278),,Usina Porto Rico Airfield
31206066,,Point(-48.31639 -21.33222),,Usina Santa Adélia Airfield
31206067,,Point(-39.35806 -16.18306),,Usina Santa Cruz Airfield
31206068,,Point(-54.23361 -21.5525),,Usina Santa Luzia Airfield
31206069,,Point(-47.92056 -21.20167),,Usina Santa Lydia Airfield
31206072,,Point(-47.65722 -21.72444),,Usina Santa Rita Airfield
31206073,,Point(-48.16333 -21.28444),,Usina São Carlos Airfield
31206074,,Point(-49.76389 -22.94722),,Usina São Luiz Airfield
31206078,,Point(-48.11389 -21.39),,Usina São Martinho Airfield
31206080,,Point(-50.56639 -18.98889),,Usina São Simão Airfield
31206082,,Point(-62.66889 2.70806),,Uxiu Airfield
31206083,,Point(-55.3925 -7.03833),,Vale do Curuá Airfield
31206085,,Point(-47.81167 -19.78528),,Vale dos Dinossauros Airfield
31206086,,Point(-58.645 -10.68306),,Vale do Tucanã Airfield
31206087,,Point(-48.87639 -26.42278),,Vale Europeu Airfield
31206090,,Point(-50.03111 -7.30167),,Valeu Boi Leilões Airfield
31206091,,Point(-46.86278 -17.955),,Vazante Airfield
31206094,,Point(-39.36389 -16.10444),,Veracel Airfield
31206096,,Point(-53.26694 -33.21667),,Viatec Aviação Agrícola Airfield
31206099,,Point(-48.93472 -26.30639),,Vila Nova Airfield
31206100,,Point(-60.08389 -0.79917),,Vila Pitinga Airfield
31206102,,Point(-46.80889 -22.41528),,Virgolino de Oliveira Airfield
31206104,,Point(-49.99583 -21.52222),,Vitalli Airfield
31206105,,Point(-49.82056 -27.34861),,Walter Ewaldo Siegel Airfield
31206107,,Point(-63.70972 2.99167),,Waphuta Airfield
31206108,,Point(-59.95722 1.99),,Wapum Airfield
31206109,,Point(-60.21944 4.80611),,Warogarem Airfield
31206113,,Point(-60.44361 4.5775),,Waromada Airfield
31206115,,Point(-45.92361 -12.61944),,Warpol Airfield
31206117,,Point(-60.17611 4.635),,Wilimon Airfield
31206119,,Point(-51.82639 -2.63639),,Wilma Rebelo Airfield
31206120,,Point(-50.52778 -25.43806),,Xanadu Airfield
31206121,,Point(-63.86944 2.60694),,Xidea Airfield
31206123,,Point(-37.77833 -9.58778),,Xingó Airfield
31206126,,Point(-63.73389 -8.77417),,Zirondi Airfield
31440134,,Point(-49.16917 -7.21889),,Q31440134
31763900,,Point(-53.0759344 -15.5566891),,Merure
31857398,,Point(-48.94394 -1.73485),,Abaetetuba
31857443,,Point(-49.64361 -21.235),,Adolfo
31857541,,Point(-49.33351 -25.28178),,Almirante Tamandaré
31857648,,Point(-47.33139 -22.73917),,Americana
31857702,,Point(-44.33216 -23.02756),,Angra dos Reis
31857741,,Point(-49.01638 -16.28859),,Anápolis
31857754,,Point(-49.24836 -16.83994),,Aparecida de Goiânia
31857816,,Point(-48.26154 -18.59073),,Araguari
31857836,,Point(-36.66111 -9.7525),,Arapiraca
31857847,,Point(-51.4595 -23.44732),,Arapongas
31857863,,Point(-48.20111 -21.82763),,Araraquara
31857870,,Point(-47.31589 -22.31376),,Araras
31857893,,Point(-49.45864 -25.59854),,Araucária
31857904,,Point(-46.97975 -19.61083),,Araxá
31857979,,Point(-41.90965 -22.76948),,Armação dos Búzios
31858870,,Point(-50.42838 -22.58665),,Assis
31858908,,Point(-46.55 -23.1167),,Atibaia
31859429,,Point(-48.61867 -26.99813),,Balneário Camboriú
31859544,,Point(-43.84171 -21.25031),,Barbacena
31859555,,Point(-43.76106 -21.26717),,Barbacena
31859649,,Point(-44.19547 -22.4899),,Barra Mansa
31859686,,Point(-44.99 -12.15278),,Barreiras
31859731,,Point(-46.86993 -23.50172),,Barueri
31859773,,Point(-49.13641 -22.26348),,Bauru
31859946,,Point(-43.38268 -22.70961),,Belford Roxo
31859976,,Point(-43.93982 -19.92623),,Belo Horizonte
31860027,,Point(-51.5167 -29.1667),,Bento Goncalves
31860056,,Point(-44.19455 -19.96262),,Betim
31860082,,Point(-50.33731 -21.2409),,Birigui
31860100,,Point(-49.10227 -26.87417),,Blumenau
31860295,,Point(-48.51789 -22.87768),,Botucatu
31860315,,Point(-46.76556 -1.05361),,Bragança
31860328,,Point(-46.55559 -22.94002),,Bragança Paulista
31860467,,Point(-48.90393 -27.11339),,Brusque
31860590,,Point(-35.0909 -8.27727),,Cabo de Santo Agostinho
31862734,,Point(-51.09582 -29.92182),,Cachoeirinha
31862757,,Point(-61.43174 -11.49042),,Cacoal
31862852,,Point(-34.99136 -7.9878),,Camaragibe
31862875,,Point(-49.5 -2.25),,Cameta
31883711,,Point(-62.95488 -9.91052),,Ariquemes
31928127,,Point(-47.04441 -22.89703),,Campinas
31928134,,Point(-45.234 -20.92449),,Campo Belo
31928245,,Point(-51.17671 -29.92119),,Canoas
31928476,,Point(-45.48992 -23.63384),,Caraguatatuba
31929008,,Point(-47.92639 -1.29389),,Castanhal
31929232,,Point(-48.96186 -21.12893),,Catanduva
31929423,,Point(-38.65306 -3.73611),,Caucaia
31929532,,Point(-43.42075 -4.81708),,Caxias
31930306,,Point(-54.73806 -28.14861),,Cerro Largo
31935282,,Point(-40.63056 -19.53944),,Colatina
31935859,,Point(-49.16965 -25.30126),,Colombo
31936579,,Point(-43.85905 -20.5316),,Congonhas
31936883,,Point(-43.80553 -20.65143),,Conselheiro Lafaiete
31936974,,Point(-44.07594 -19.88722),,Contagem
31939193,,Point(-42.68532 -19.45657),,Coronel Fabriciano
31939702,,Point(-46.94717 -23.67036),,Cotia
31940930,,Point(-39.40944 -7.23417),,Crato
31941475,,Point(-52.02929 -31.02454),,Cristal
31942523,,Point(-49.29082 -25.50395),,Curitiba
31952050,,Point(-46.61156 -23.69552),,Diadema
31972812,,Point(-54.80474 -22.14368),,Dourados
31997407,,Point(-52.25591 -27.67666),,Erechim
32001714,,Point(-51.3402 -29.18784),,Farroupilha
32002974,,Point(-38.9061 -12.2025),,Feira De Santana
32003866,,Point(-32.41083 -3.84028),,Fernando de Noronha
32014941,,Point(-38.52465 -3.72271),,Fortaleza
32016034,,Point(-47.33897 -20.56902),,Franca
32024451,,Point(-36.50767 -8.9308),,Garanhuns
32024458,,Point(-36.5262 -8.85585),,Garanhuns
32039409,,Point(-41.99025 -18.79072),,Governador Valadares
32040927,,Point(-50.9942 -29.9417),,Gravatai
32047770,,Point(-40.52739 -20.61026),,Guarapari
32047781,,Point(-51.45998 -25.39858),,Guarapuava
32047819,,Point(-45.20478 -22.79161),,Guaratingueta
32052890,,Point(-51.42357 -29.54904),,Harmonia
32060347,,Point(-54.30508 -27.58092),,Horizontina
32061509,,Point(-34.95923 -7.79271),,Igarassu
32061521,,Point(-39.29861 -6.35944),,Iguatu
32062364,,Point(-47.18217 -23.10251),,Indaiatuba
32062496,,Point(-42.60603 -19.43865),,Ipatinga
32062717,,Point(-43.28496 -19.5757),,Itabira
32062720,,Point(-46.85547 -23.74232),,Itapecerica da Serra
32062721,,Point(-48.12574 -23.64607),,Itapetininga
32062722,,Point(-46.97737 -23.5582),,Itapevi
32062723,,Point(-46.79813 -23.0025),,Itatiba
32063392,,Point(-43.35028 -21.76417),,Juiz de Fora
32072983,,Point(-37.65 -10.91722),,Lagarto
32078918,,Point(-48.83834 -28.47071),,Laguna
32089629,,Point(-38.32726 -12.84245),,Lauro de Freitas
32096399,,Point(-47.38017 -22.61134),,Limeira
32097928,,Point(-40.1469 -19.35774),,Linhares
32118824,,Point(-53.45528 -24.95583),,Cascavel
32118999,,Point(-52.66153 -27.11918),,Chapecó
32119558,,Point(-49.38721 -28.72096),,Criciúma
32119638,,Point(-46.41622 -23.8602),,Cubatão
32123739,,Point(-44.91623 -20.11692),,Divinópolis
32124046,,Point(-37.42046 -11.23831),,Estância
32124221,,Point(-48.50116 -27.61455),,Florianópolis
32124294,,Point(-53.12544 -26.06439),,Francisco Beltrão
32124520,,Point(-49.25993 -16.64019),,Goiânia
32124560,,Point(-50.95301 -29.90915),,Gravataí
32124689,,Point(-45.21287 -22.82682),,Guaratinguetá
32124715,,Point(-46.22783 -23.95753),,Guarujá
32124795,,Point(-47.21181 -22.87181),,Hortolândia
32124864,,Point(-44.0769 -20.01498),,Ibirité
32129666,,Point(-39.72546 -14.05705),,Ipiaú
32129714,,Point(-47.51989 -22.61601),,Iracemápolis
32129776,,Point(-42.87324 -22.756),,Itaboraí
32129830,,Point(-43.81889 -22.85455),,Itaguaí
32130030,,Point(-47.27573 -23.30045),,Itu
32130100,,Point(-45.9705 -23.29305),,Jacareí
32130159,,Point(-47.01728 -22.69473),,Jaguariúna
32130251,,Point(-48.52723 -22.27384),,Jaú
32130281,,Point(-40.08374 -13.92298),,Jequié
32130308,,Point(-61.96014 -10.83398),,Ji-Paraná
32130373,,Point(-34.86536 -7.17088),,João Pessoa
32130416,,Point(-46.9008 -23.203),,Jundiaí
32132470,,Point(-38.6312 -3.88832),,Maracanaú
32132560,,Point(-51.95729 -23.38385),,Maringá
32132599,,Point(-49.94179 -22.20881),,Marília
32132618,,Point(-43.45966 -22.78993),,Mesquita
32132697,,Point(-49.58083 -21.16667),,Mendonça
32132922,,Point(-47.30214 -22.95066),,Monte Mor
32133887,,Point(-37.27848 -5.13814),,Mossoró
32133935,,Point(-42.44461 -21.07829),,Muriaé
32134132,,Point(-37.17333 -10.86439),,Nossa Senhora do Socorro
32134185,,Point(-42.4956 -22.33322),,Nova Friburgo
32134218,,Point(-43.89094 -20.06957),,Nova Lima
32134298,,Point(-51.05672 -29.72297),,Novo Hamburgo
32134361,,Point(-34.8731 -7.99743),,Olinda
32134435,,Point(-49.86105 -22.96326),,Ourinhos
32134620,,Point(-48.51926 -25.56732),,Paranaguá
32134897,,Point(-52.44089 -28.28765),,Passo Fundo
32134915,,Point(-46.62166 -20.76419),,Passos
32134942,,Point(-37.34287 -6.99689),,Patos
32134957,,Point(-46.50323 -18.61049),,Patos de Minas
32135000,,Point(-34.91557 -7.92266),,Paulista
32135034,,Point(-47.14087 -22.73916),,Paulínia
32135457,,Point(-41.46694 -7.07694),,Picos
32135505,,Point(-45.46 -22.88763),,Pindamonhangaba
32135533,,Point(-49.15727 -25.43145),,Pinhais
32135658,,Point(-49.07799 -25.46754),,Piraquara
32135675,,Point(-47.36666 -21.99838),,Pirassununga
32135689,,Point(-47.33476 -21.98456),,Pirassununga
32135771,,Point(-46.56792 -21.84301),,Pocos De Caldas
32136415,,Point(-50.07381 -25.14407),,Ponta Grossa
32136685,,Point(-47.52288 -23.21632),,Porto Feliz
32136734,,Point(-63.90389 -8.76194),,Porto Velho
32136763,,Point(-45.90757 -22.25265),,Pouso Alegre
32137060,,Point(-46.4 -24.01667),,Praia Grande
32137077,,Point(-46.49121 -24.00127),,Praia Grande
32137212,,Point(-43.57482 -22.72412),,Queimados
32137419,,Point(-44.48948 -22.45017),,Resende
32140916,,Point(-44.06963 -19.77148),,Ribeirão das Neves
32142356,,Point(-47.82384 -21.22253),,Ribeirão Preto
32144091,,Point(-47.61383 -22.40994),,Rio Claro
32144623,,Point(-41.94924 -22.45451),,Rio das Ostras
32148590,,Point(-47.29013 -23.20427),,Salto
32148682,,Point(-38.50811 -12.97177),,Salvador
32148770,,Point(-47.43963 -22.79576),,Santa Bárbara d'Oeste
32148980,,Point(-46.91722 -23.44727),,Santana de Parnaíba
32149047,,Point(-46.53833 -23.66389),,Santo André
32149078,,Point(-39.22679 -13.00796),,Santo Antônio de Jesus
32149137,,Point(-54.30208 -28.26488),,Santo Ângelo
32152007,,Point(-47.99028 -21.13778),,Sertãozinho
32152032,,Point(-44.27952 -19.43629),,Sete Lagoas
32152080,,Point(-38.38225 -12.77834),,Simões Filho
32152112,,Point(-40.34972 -3.68611),,Sobral
32152146,,Point(-47.45956 -23.49579),,Sorocaba
32152175,,Point(-47.1922 -22.8006),,Sumare
32152192,,Point(-47.25197 -22.83743),,Sumaré
32152218,,Point(-46.31002 -23.60714),,Suzano
32152389,,Point(-44.11146 -2.58072),,São José de Ribamar
32152442,,Point(-49.35669 -20.76911),,São José do Rio Preto
32152514,,Point(-43.36496 -22.79927),,São João de Meriti
32152572,,Point(-51.1362 -29.74253),,São Leopoldo
32152590,,Point(-35.10852 -8.01146),,São Lourenço da Mata
32152675,,Point(-46.63503 -23.62703),,São Paulo
32152746,,Point(-45.41508 -23.75811),,São Sebastião
32152835,,Point(-46.7827 -23.61155),,Taboão da Serra
32152977,,Point(-47.85624 -23.35439),,Tatuí
32152994,,Point(-45.49745 -23.07158),,Taubaté
32153125,,Point(-53.82059 -24.73518),,Toledo
32153244,,Point(-49.56768 -16.65364),,Trindade
32153304,,Point(-49.00694 -28.46667),,Tubarão
32153368,,Point(-50.45595 -20.05953),,Turmalina
32153426,,Point(-42.97286 -21.11479),,Ubá
32153462,,Point(-35.73927 -7.67111),,Umbuzeiro
32153481,,Point(-53.38517 -23.71014),,Umuarama
32153599,,Point(-46.97488 -22.97746),,Valinhos
32153676,,Point(-45.41185 -21.56577),,Varginha
32153836,,Point(-43.92333 -19.69194),,Vespasiano
32153900,,Point(-40.32262 -20.38479),,Vila Velha
32153947,,Point(-40.28808 -20.29048),,Vitória
32153972,,Point(-35.29451 -8.14982),,Vitória de Santo Antão
32154007,,Point(-44.07904 -22.51983),,Volta Redonda
32154026,,Point(-47.40899 -23.58223),,Votorantim
32154073,,Point(-46.82503 -23.21817),,Várzea Paulista
32154375,,Point(-47.87611 -22.59944),,Águas de São Pedro
32217871,,Point(-52.66343 -26.17021),,Pato Branco
33121636,,Point(-46.668893 -23.561811),,Agrisus Foundation – Sustainable Agriculture
33121730,,Point(-57.654743 -18.996626),,Boticário Group Foundation
33121897,,Point(-47.87423 -15.763378),,Fundação de Empreendimentos Científicos e Tecnológicos
33122036,,Point(-48.533649 -27.587661),,Institutos Nacionais de Ciência e Tecnologia de Catálise em Sistemas Moleculares e Nanoestruturados
33122039,,Point(-46.730319 -23.566186),,National Institute of Science and Technology Complex Fluids
33122040,,Point(-46.636546 -23.5513),,Instituto Nacional de Ciências e Tecnologias Analíticas Avançadas
33122042,,Point(-48.193308 -21.805952),,Instituto Nacional de Ciências dos Materiais em Nanotecnologia
33124482,,Point(-49.3625 -28.93472222),,Araranguá Lighthouse
33124484,,Point(-52.70611111 -33.2025),,Albardão Lighthouse
33124492,,Point(-43.62388889 -2.27055556),,Ilha de Santana Lighthouse
33881736,,Point(-46.732861111 -23.556972222),,"Amplitheatres, Polytechnic School of the University of São Paulo"
36238374,,Point(-44.63475 -23.240333333),,Church of Our Lady of the Conception of Paraty Mirim
36240487,,Point(-44.711444444 -23.211916666),,Perpétuo Defensive Fort
36303344,,Point(-46.389855555 -23.580205555),,Cultural Training Center Cidade Tiradentes
36304621,,Point(-43.224816666 -22.970538888),,Espaço Tom Jobim
36724181,,Point(-46.720388888 -23.561277777),,"Sundial, University of São Paulo"
36724929,,Point(-46.722027777 -23.557222222),,Memorial to those that were persecuted for political reasons
36875342,,Point(-43.184601 -22.908907),,Instituto Nacional de Ciência e Tecnologia em Entomologia Molecular
37031808,,Point(-36.805812 -7.390715),,Church of Our Lady of Sorrows
37817269,,Point(-43.1914832 -22.9845719),,Cine Ideal
37856690,,Point(-51.2286401 -30.046725),,Cine Show Teresópolis
37856878,,Point(-48.4871896 -1.4368661),,Cine Art
37856909,,Point(-48.486623 -1.4558683),,Cine Líbero Luxardo
37856928,,Point(-48.4410895 -1.4037731),,Cine Marambaia
37856946,,Point(-48.4824888 -1.4521842),,Cine Nazaré
37856962,,Point(-48.4825761 -1.4521836),,Cine Ópera
37856976,,Point(-48.4552201 -1.3746259),,"Cinearte Cinema 1, 2, 3"
37856994,,Point(-48.4856563 -1.3018617),,Cinema Guanabara
37857018,,Point(-48.5023352 -1.4570726),,Cinema Guarani
37857029,,Point(-48.4890974 -1.2986024),,Cinema Ipiranga
37857046,,Point(-48.4813822 -1.4529261),,Cinema Iracema
37857072,,Point(-48.482345 -1.4529631),,Cinema Moderno
37857088,,Point(-48.4970259 -1.4503297),,Cinema Palácio
37857100,,Point(-48.4721852 -1.4279436),,Cinema Paraíso
37857109,,Point(-38.4628977 -12.9977382),,Cine Cena Unijorge
37857117,,Point(-48.4468323 -1.3702351),,Cinépolis Parque Shopping Belém
37857125,,Point(-42.6118144 -5.555616),,Moviecom Shopping Castanheira
37857191,,Point(-47.9291698 -15.7801482),,Pier 21 Cinemark
37857939,,Point(-51.1812516 -29.9096861),,Cinemark Canoas Shopping
37858056,,Point(-47.9257548 -1.2938209),,Cine Argus Teatro
37858123,,Point(-38.4905866 -3.7571201),,Cine Multiplex Shopping Iguatemi Fortaleza
37858144,,Point(-38.5378248 -3.7395462),,Cine Sala Benjamin Abrahao
37858153,,Point(-38.5198736 -3.7218407),,Espaco Unibanco Dragao do Mar
37858165,,Point(-60.0210526 -3.1281824),,Cine Oscarito
37858185,,Point(-49.1374467 -5.3515448),,Cine Marrocos
37858198,,Point(-48.8240957 -25.489919),,Cine Teatro Municipal
37858211,,Point(-48.4417274 -1.4060127),,Cinema Guajarino
37858232,,Point(-34.8980175 -8.0609615),,Cine Multiplex UCI Ribeiro
37866676,,Point(-49.2670512 -25.4378103),,UCI Estação
37866870,,Point(-38.5179254 -3.7842291),,Centerplex Maracanau
37866880,,Point(-38.5433948 -3.7183943),,Centro Cultural Sesc Luiz Ribeiro
37866890,,Point(-54.5881716 -25.5468978),,Cine Cataratas
37866908,,Point(-38.4816267 -12.9261627),,Cine Art
37866923,,Point(-51.2134556 -30.0260033),,Cineflix Shopping Total
37866933,,Point(-34.8996563 -8.1185832),,UCI Kinoplex Recife Shopping
37871186,,Point(-37.3459324 -5.1977721),,Cine Pax
37871553,,Point(-38.5056816 -12.9687364),,Cine Teatro Jandaia
37871689,,Point(-38.5050663 -12.9685221),,Cine Tupy
